,Date,Open,High,Low,Close,Adj Close,Volume,ticker
58,2018-03-27,35.099998,35.099998,34.549999,34.75,34.75,326200,FOXF
59,2018-03-28,34.849998,35.0,34.099998,34.349998,34.349998,153900,FOXF
60,2018-03-29,34.349998,35.0,34.299999,34.900002,34.900002,449900,FOXF
61,2018-04-02,34.900002,35.25,34.349998,34.400002,34.400002,326800,FOXF
62,2018-04-03,34.549999,34.849998,34.25,34.5,34.5,217000,FOXF
63,2018-04-04,34.200001,34.599998,34.049999,34.5,34.5,608700,FOXF
64,2018-04-05,34.700001,35.0,34.474998,34.650002,34.650002,765000,FOXF
65,2018-04-06,34.5,34.900002,34.099998,34.549999,34.549999,403000,FOXF
66,2018-04-09,34.75,35.299999,34.450001,34.950001,34.950001,230500,FOXF
67,2018-04-10,35.450001,35.450001,34.849998,34.900002,34.900002,154000,FOXF
68,2018-04-11,34.700001,35.150002,34.700001,34.900002,34.900002,159000,FOXF
69,2018-04-12,35.049999,35.650002,35.0,35.450001,35.450001,188800,FOXF
70,2018-04-13,35.650002,35.650002,35.099998,35.200001,35.200001,264300,FOXF
71,2018-04-16,35.349998,35.575001,35.049999,35.299999,35.299999,124500,FOXF
72,2018-04-17,35.549999,35.799999,35.049999,35.200001,35.200001,246600,FOXF
73,2018-04-18,35.400002,36.0,35.25,35.849998,35.849998,306600,FOXF
74,2018-04-19,35.799999,35.849998,34.888,35.0,35.0,150300,FOXF
75,2018-04-20,34.849998,35.150002,34.150002,35.049999,35.049999,178600,FOXF
76,2018-04-23,35.0,35.549999,34.950001,35.049999,35.049999,467300,FOXF
77,2018-04-24,35.200001,35.299999,34.549999,34.75,34.75,108500,FOXF
78,2018-04-25,34.700001,34.849998,34.200001,34.25,34.25,128200,FOXF
79,2018-04-26,34.400002,35.900002,33.900002,34.099998,34.099998,125500,FOXF
80,2018-04-27,34.150002,34.200001,33.700001,33.700001,33.700001,129100,FOXF
81,2018-04-30,33.849998,34.049999,33.200001,33.25,33.25,217200,FOXF
82,2018-05-01,34.299999,35.75,34.299999,35.599998,35.599998,767300,FOXF
83,2018-05-02,35.700001,36.25,35.700001,35.900002,35.900002,234200,FOXF
84,2018-05-03,35.75,36.0,34.75,35.049999,35.049999,413400,FOXF
85,2018-05-04,35.049999,35.525002,34.799999,35.099998,35.099998,595700,FOXF
86,2018-05-07,35.349998,35.599998,34.75,35.5,35.5,264500,FOXF
87,2018-05-08,35.450001,35.900002,35.299999,35.5,35.5,165100,FOXF
88,2018-05-09,35.599998,35.849998,35.25,35.650002,35.650002,138900,FOXF
89,2018-05-10,35.75,36.0,35.324001,35.650002,35.650002,201300,FOXF
90,2018-05-11,35.549999,36.150002,35.5,35.799999,35.799999,116300,FOXF
91,2018-05-14,35.849998,36.5,35.849998,36.450001,36.450001,147300,FOXF
92,2018-05-15,36.400002,36.825001,36.299999,36.75,36.75,120100,FOXF
93,2018-05-16,36.799999,37.700001,36.799999,37.349998,37.349998,200700,FOXF
94,2018-05-17,37.299999,38.049999,37.049999,37.849998,37.849998,139000,FOXF
95,2018-05-18,38.0,38.349998,37.849998,38.25,38.25,157400,FOXF
96,2018-05-21,38.400002,38.924999,38.099998,38.799999,38.799999,146600,FOXF
97,2018-05-22,38.950001,39.0,38.349998,38.5,38.5,147500,FOXF
98,2018-05-23,38.349998,38.849998,38.299999,38.549999,38.549999,117900,FOXF
99,2018-05-24,38.400002,39.0,38.150002,39.0,39.0,205700,FOXF
100,2018-05-25,38.950001,39.450001,38.950001,39.299999,39.299999,118700,FOXF
101,2018-05-29,39.049999,39.400002,38.700001,39.099998,39.099998,192100,FOXF
102,2018-05-30,39.25,39.799999,39.25,39.700001,39.700001,116500,FOXF
103,2018-05-31,39.75,40.0,39.450001,39.75,39.75,184000,FOXF
104,2018-06-01,39.900002,40.700001,39.700001,40.5,40.5,218100,FOXF
105,2018-06-04,40.549999,41.400002,40.549999,41.0,41.0,153100,FOXF
106,2018-06-05,41.0,41.900002,41.0,41.849998,41.849998,106200,FOXF
107,2018-06-06,41.799999,42.525002,41.205002,42.400002,42.400002,140900,FOXF
108,2018-06-07,42.5,42.849998,40.514999,42.700001,42.700001,191800,FOXF
109,2018-06-08,42.599998,43.0,42.0,42.200001,42.200001,160600,FOXF
110,2018-06-11,42.200001,43.419998,42.049999,42.400002,42.400002,125700,FOXF
111,2018-06-12,42.549999,42.900002,42.049999,42.25,42.25,165700,FOXF
112,2018-06-13,42.25,42.849998,42.174999,42.700001,42.700001,114500,FOXF
113,2018-06-14,42.849998,44.0,42.700001,43.700001,43.700001,156900,FOXF
114,2018-06-15,43.450001,43.599998,42.799999,43.400002,43.400002,273900,FOXF
115,2018-06-18,43.400002,44.349998,43.0,43.900002,43.900002,155700,FOXF
116,2018-06-19,43.75,44.200001,43.299999,44.099998,44.099998,252000,FOXF
117,2018-06-20,44.700001,46.0,44.349998,45.75,45.75,237700,FOXF
118,2018-06-21,46.049999,46.5,45.25,46.099998,46.099998,200100,FOXF
119,2018-06-22,46.299999,46.5,45.775002,46.5,46.5,365000,FOXF
120,2018-06-25,46.450001,46.450001,45.450001,45.900002,45.900002,398700,FOXF
121,2018-06-26,46.0,47.5,45.599998,47.400002,47.400002,280700,FOXF
122,2018-06-27,47.549999,48.0,46.450001,46.450001,46.450001,198600,FOXF
123,2018-06-28,46.450001,46.549999,45.349998,46.349998,46.349998,170800,FOXF
124,2018-06-29,46.549999,46.700001,46.0,46.549999,46.549999,201200,FOXF
125,2018-07-02,46.299999,47.799999,45.900002,47.75,47.75,252300,FOXF
126,2018-07-03,48.049999,49.099998,48.049999,49.0,49.0,124900,FOXF
127,2018-07-05,49.450001,51.599998,49.400002,51.349998,51.349998,411500,FOXF
128,2018-07-06,51.599998,53.049999,51.5,52.900002,52.900002,553400,FOXF
129,2018-07-09,52.900002,53.349998,51.5,52.150002,52.150002,501700,FOXF
130,2018-07-10,52.0,52.950001,52.0,52.900002,52.900002,190900,FOXF
131,2018-07-11,53.099998,53.200001,52.200001,52.599998,52.599998,289100,FOXF
132,2018-07-12,52.75,52.75,52.125,52.200001,52.200001,169900,FOXF
133,2018-07-13,52.049999,52.599998,52.049999,52.200001,52.200001,96900,FOXF
134,2018-07-16,53.0,53.950001,52.200001,52.599998,52.599998,223000,FOXF
135,2018-07-17,52.650002,52.950001,52.200001,52.450001,52.450001,167300,FOXF
136,2018-07-18,52.400002,52.900002,52.200001,52.450001,52.450001,173600,FOXF
137,2018-07-19,52.400002,52.5,51.650002,51.799999,51.799999,234700,FOXF
138,2018-07-20,51.799999,52.646999,50.724998,50.950001,50.950001,225700,FOXF
139,2018-07-23,50.650002,51.525002,50.450001,51.150002,51.150002,248200,FOXF
140,2018-07-24,51.5,51.75,50.549999,50.849998,50.849998,229400,FOXF
141,2018-07-25,50.75,50.75,49.450001,50.0,50.0,265400,FOXF
142,2018-07-26,49.950001,50.450001,49.599998,50.0,50.0,183700,FOXF
143,2018-07-27,50.0,50.25,48.75,49.150002,49.150002,137500,FOXF
144,2018-07-30,49.049999,49.5,47.150002,49.049999,49.049999,154200,FOXF
145,2018-07-31,49.200001,50.0,49.049999,49.700001,49.700001,238000,FOXF
146,2018-08-01,49.700001,50.200001,49.200001,49.5,49.5,174500,FOXF
147,2018-08-02,51.549999,62.25,50.049999,61.75,61.75,656500,FOXF
148,2018-08-03,61.700001,62.799999,60.299999,61.450001,61.450001,280500,FOXF
149,2018-08-06,61.799999,62.75,60.0,62.549999,62.549999,326700,FOXF
150,2018-08-07,62.549999,64.900002,62.400002,63.25,63.25,317400,FOXF
151,2018-08-08,63.299999,64.025002,62.200001,63.950001,63.950001,144400,FOXF
152,2018-08-09,63.75,64.5,63.0,63.75,63.75,105200,FOXF
153,2018-08-10,63.450001,64.557999,62.955002,63.799999,63.799999,165900,FOXF
154,2018-08-13,63.700001,64.550003,63.099998,64.400002,64.400002,307900,FOXF
155,2018-08-14,64.75,68.300003,64.75,67.199997,67.199997,245500,FOXF
156,2018-08-15,67.150002,67.150002,64.300003,64.5,64.5,349100,FOXF
157,2018-08-16,65.0,66.300003,64.525002,64.849998,64.849998,296300,FOXF
158,2018-08-17,64.349998,64.400002,63.424999,63.900002,63.900002,261100,FOXF
159,2018-08-20,63.900002,64.25,63.75,63.75,63.75,226300,FOXF
160,2018-08-21,63.950001,65.099998,63.400002,64.599998,64.599998,306800,FOXF
161,2018-08-22,64.449997,64.949997,63.900002,64.300003,64.300003,267500,FOXF
162,2018-08-23,64.150002,65.349998,63.900002,64.150002,64.150002,137000,FOXF
163,2018-08-24,64.099998,65.300003,64.099998,64.75,64.75,153800,FOXF
164,2018-08-27,65.150002,65.699997,64.800003,65.050003,65.050003,134500,FOXF
165,2018-08-28,65.050003,65.050003,63.049999,63.849998,63.849998,178800,FOXF
166,2018-08-29,63.900002,65.150002,62.599998,65.0,65.0,161000,FOXF
167,2018-08-30,65.25,65.599998,64.449997,64.699997,64.699997,165300,FOXF
168,2018-08-31,64.400002,66.25,64.400002,66.050003,66.050003,173000,FOXF
169,2018-09-04,65.900002,67.150002,65.449997,66.800003,66.800003,154800,FOXF
170,2018-09-05,67.0,68.75,65.379997,68.25,68.25,303900,FOXF
171,2018-09-06,68.25,69.098,67.300003,68.349998,68.349998,267800,FOXF
172,2018-09-07,68.199997,69.25,67.400002,68.0,68.0,158900,FOXF
173,2018-09-10,68.449997,70.349998,68.176003,69.75,69.75,273800,FOXF
174,2018-09-11,69.550003,70.849998,68.650002,70.550003,70.550003,222400,FOXF
175,2018-09-12,70.599998,71.800003,69.849998,69.849998,69.849998,274800,FOXF
176,2018-09-13,69.900002,70.599998,67.900002,68.150002,68.150002,284400,FOXF
177,2018-09-14,68.400002,70.199997,67.099998,69.949997,69.949997,300800,FOXF
178,2018-09-17,69.800003,69.900002,68.0,68.849998,68.849998,363100,FOXF
179,2018-09-18,69.0,70.300003,68.650002,69.75,69.75,206500,FOXF
180,2018-09-19,69.699997,71.550003,69.550003,71.050003,71.050003,365900,FOXF
181,2018-09-20,71.800003,72.800003,70.75,72.099998,72.099998,495300,FOXF
182,2018-09-21,72.300003,73.099998,71.650002,71.849998,71.849998,600600,FOXF
183,2018-09-24,71.650002,71.650002,69.800003,71.0,71.0,352700,FOXF
184,2018-09-25,70.800003,70.800003,69.449997,69.949997,69.949997,348100,FOXF
185,2018-09-26,70.099998,71.0,69.650002,69.849998,69.849998,245600,FOXF
186,2018-09-27,69.900002,70.900002,68.904999,70.0,70.0,186100,FOXF
187,2018-09-28,69.449997,71.474998,69.449997,70.050003,70.050003,301300,FOXF
188,2018-10-01,70.489998,70.970001,66.699997,66.870003,66.870003,269700,FOXF
189,2018-10-02,66.400002,68.222,65.760002,67.529999,67.529999,202300,FOXF
190,2018-10-03,67.760002,69.0,67.709999,68.32,68.32,168200,FOXF
191,2018-10-04,68.120003,68.285004,66.040001,66.5,66.5,167900,FOXF
192,2018-10-05,66.559998,67.129997,65.279999,66.129997,66.129997,225400,FOXF
193,2018-10-08,65.889999,66.279999,64.510002,65.059998,65.059998,258500,FOXF
194,2018-10-09,64.989998,65.489998,63.689999,64.25,64.25,231800,FOXF
195,2018-10-10,64.0,64.0,59.98,60.07,60.07,383800,FOXF
196,2018-10-11,59.900002,61.349998,58.838001,58.919998,58.919998,418500,FOXF
197,2018-10-12,59.970001,61.119999,58.509998,59.27,59.27,237700,FOXF
198,2018-10-15,59.27,60.68,58.84,59.66,59.66,145000,FOXF
199,2018-10-16,60.189999,61.540001,59.66,61.299999,61.299999,271000,FOXF
200,2018-10-17,61.200001,62.490002,59.240002,60.389999,60.389999,144300,FOXF
201,2018-10-18,60.0,60.34,58.23,58.540001,58.540001,147100,FOXF
202,2018-10-19,58.939999,59.119999,56.915001,57.299999,57.299999,180000,FOXF
203,2018-10-22,57.310001,58.09,56.384998,56.91,56.91,220200,FOXF
204,2018-10-23,56.009998,56.009998,52.73,55.209999,55.209999,395400,FOXF
205,2018-10-24,54.959999,55.23,51.41,51.580002,51.580002,380900,FOXF
206,2018-10-25,52.0,53.0,51.695,52.389999,52.389999,332200,FOXF
207,2018-10-26,51.560001,52.919998,50.02,51.779999,51.779999,273100,FOXF
208,2018-10-29,52.549999,53.700001,49.970001,50.66,50.66,163800,FOXF
209,2018-10-30,50.52,51.919998,50.200001,51.68,51.68,236500,FOXF
210,2018-10-31,52.150002,54.0,52.150002,53.73,53.73,354800,FOXF
211,2018-11-01,61.279999,66.919998,59.41,63.18,63.18,901200,FOXF
212,2018-11-02,63.630001,64.410004,62.130001,63.919998,63.919998,388400,FOXF
213,2018-11-05,63.970001,66.050003,63.525002,65.160004,65.160004,373000,FOXF
214,2018-11-06,65.169998,67.660004,64.779999,67.349998,67.349998,303700,FOXF
215,2018-11-07,67.559998,73.540001,66.860001,69.209999,69.209999,905500,FOXF
216,2018-11-08,69.080002,69.080002,66.32,67.699997,67.699997,221400,FOXF
217,2018-11-09,67.010002,67.050003,64.629997,66.93,66.93,207400,FOXF
218,2018-11-12,67.230003,68.290001,65.730003,67.269997,67.269997,170600,FOXF
219,2018-11-13,67.830002,70.07,66.970001,68.940002,68.940002,262200,FOXF
220,2018-11-14,69.529999,70.088997,68.010002,68.690002,68.690002,247100,FOXF
221,2018-11-15,68.019997,71.690002,66.949997,71.68,71.68,267000,FOXF
222,2018-11-16,70.980003,75.489998,70.839996,75.169998,75.169998,822900,FOXF
223,2018-11-19,75.349998,76.769997,71.010002,72.760002,72.760002,346800,FOXF
224,2018-11-20,71.160004,71.974998,66.900002,67.150002,67.150002,391800,FOXF
225,2018-11-21,67.440002,69.400002,67.349998,67.589996,67.589996,249500,FOXF
226,2018-11-23,65.459999,65.459999,61.41,63.189999,63.189999,292900,FOXF
227,2018-11-26,63.779999,66.089996,63.484001,65.900002,65.900002,217500,FOXF
228,2018-11-27,65.910004,66.480003,63.07,63.27,63.27,302500,FOXF
229,2018-11-28,63.279999,64.824997,62.240002,64.68,64.68,383100,FOXF
230,2018-11-29,64.550003,66.879997,64.239998,65.949997,65.949997,235000,FOXF
231,2018-11-30,65.57,67.855003,63.287998,63.709999,63.709999,605100,FOXF
232,2018-12-03,65.339996,66.379997,63.779999,64.900002,64.900002,377600,FOXF
233,2018-12-04,64.669998,65.970001,61.956001,63.25,63.25,257400,FOXF
234,2018-12-06,62.330002,64.285004,60.48,64.050003,64.050003,380000,FOXF
235,2018-12-07,64.220001,65.464996,61.169998,61.700001,61.700001,225900,FOXF
236,2018-12-10,62.07,64.470001,60.91,64.190002,64.190002,370100,FOXF
237,2018-12-11,65.410004,67.970001,63.700001,65.489998,65.489998,512900,FOXF
238,2018-12-12,66.360001,67.82,64.620003,65.260002,65.260002,286500,FOXF
239,2018-12-13,65.440002,66.760002,62.970001,64.050003,64.050003,215000,FOXF
240,2018-12-14,63.18,64.555,60.950001,61.48,61.48,328100,FOXF
241,2018-12-17,61.509998,63.501999,59.119999,59.419998,59.419998,376300,FOXF
242,2018-12-18,60.200001,61.334999,59.59,60.009998,60.009998,400000,FOXF
243,2018-12-19,60.330002,63.490002,58.639999,58.740002,58.740002,414100,FOXF
244,2018-12-20,58.700001,59.450001,55.77,56.0,56.0,425700,FOXF
245,2018-12-21,56.09,57.724998,53.970001,54.029999,54.029999,691500,FOXF
246,2018-12-24,53.450001,54.990002,52.580002,53.73,53.73,116700,FOXF
247,2018-12-26,54.23,56.535,52.82,56.290001,56.290001,269400,FOXF
248,2018-12-27,55.290001,58.040001,54.740002,58.029999,58.029999,244200,FOXF
249,2018-12-28,58.310001,61.334999,57.720001,59.93,59.93,578800,FOXF
250,2018-12-31,60.32,60.779999,58.02,58.869999,58.869999,336600,FOXF
251,2019-01-02,57.810001,59.465,56.509998,56.990002,56.990002,283700,FOXF
252,2019-01-03,56.639999,57.5,54.209999,56.220001,56.220001,297000,FOXF
253,2019-01-04,57.07,59.650002,56.189999,59.290001,59.290001,171500,FOXF
254,2019-01-07,59.310001,61.060001,58.400002,60.389999,60.389999,263900,FOXF
255,2019-01-08,60.93,62.450001,58.220001,62.389999,62.389999,223500,FOXF
256,2019-01-09,62.740002,65.139999,62.450001,64.620003,64.620003,236500,FOXF
257,2019-01-10,64.019997,65.260002,63.599998,64.870003,64.870003,271800,FOXF
258,2019-01-11,64.919998,65.714996,62.549999,62.950001,62.950001,253800,FOXF
259,2019-01-14,62.439999,63.790001,62.0,62.509998,62.509998,190100,FOXF
260,2019-01-15,62.360001,63.095001,61.650002,62.900002,62.900002,206600,FOXF
261,2019-01-16,63.049999,64.309998,61.830002,63.82,63.82,243400,FOXF
262,2019-01-17,63.389999,64.639999,63.259998,64.389999,64.389999,261300,FOXF
263,2019-01-18,64.389999,64.389999,62.5,63.91,63.91,232200,FOXF
264,2019-01-22,63.490002,64.169998,60.610001,61.130001,61.130001,233900,FOXF
265,2019-01-23,61.48,62.332001,60.09,60.650002,60.650002,193500,FOXF
266,2019-01-24,60.66,61.41,60.384998,60.98,60.98,208800,FOXF
267,2019-01-25,61.529999,61.618,60.369999,60.759998,60.759998,165000,FOXF
268,2019-01-28,60.23,60.799999,59.41,60.060001,60.060001,147000,FOXF
269,2019-01-29,59.919998,60.564999,59.099998,59.419998,59.419998,140700,FOXF
270,2019-01-30,59.860001,60.23,58.650002,59.400002,59.400002,167000,FOXF
271,2019-01-31,59.369999,59.73,57.880001,59.330002,59.330002,443600,FOXF
272,2019-02-01,59.32,61.709999,58.761002,59.540001,59.540001,592100,FOXF
273,2019-02-04,59.490002,63.200001,58.860001,61.98,61.98,259800,FOXF
274,2019-02-05,62.139999,62.91,61.490002,61.740002,61.740002,209600,FOXF
275,2019-02-06,61.73,62.169998,60.84,60.889999,60.889999,177800,FOXF
276,2019-02-07,60.290001,60.75,58.689999,60.189999,60.189999,230900,FOXF
277,2019-02-08,59.889999,61.189999,58.099998,60.580002,60.580002,458800,FOXF
278,2019-02-11,60.810001,61.919998,59.900002,61.869999,61.869999,238800,FOXF
279,2019-02-12,62.040001,62.82,60.91,62.34,62.34,237800,FOXF
280,2019-02-13,62.48,63.198002,59.630001,60.23,60.23,237300,FOXF
281,2019-02-14,59.849998,60.360001,59.509998,59.860001,59.860001,229500,FOXF
282,2019-02-15,60.380001,61.259998,58.400002,61.16,61.16,890300,FOXF
283,2019-02-19,61.439999,62.93,60.740002,61.889999,61.889999,330500,FOXF
284,2019-02-20,61.970001,62.419998,60.869999,61.869999,61.869999,241700,FOXF
285,2019-02-21,61.799999,62.5,60.529999,62.029999,62.029999,126100,FOXF
286,2019-02-22,62.369999,62.77,61.290001,61.669998,61.669998,155400,FOXF
287,2019-02-25,62.049999,62.93,61.311001,62.849998,62.849998,239200,FOXF
288,2019-02-26,62.689999,63.130001,61.130001,61.130001,61.130001,314100,FOXF
289,2019-02-27,64.839996,69.870003,62.689999,63.43,63.43,865600,FOXF
290,2019-02-28,63.880001,63.880001,60.349998,63.380001,63.380001,332300,FOXF
291,2019-03-01,63.91,64.910004,62.549999,64.510002,64.510002,274300,FOXF
292,2019-03-04,64.68,65.010002,63.5,64.150002,64.150002,215800,FOXF
293,2019-03-05,64.419998,65.0,63.16,64.349998,64.349998,186100,FOXF
294,2019-03-06,64.330002,65.0,63.310001,63.52,63.52,527600,FOXF
295,2019-03-07,63.23,63.674999,61.950001,63.349998,63.349998,170800,FOXF
296,2019-03-08,62.77,63.669998,62.77,63.57,63.57,128700,FOXF
297,2019-03-11,65.0,67.699997,64.57,67.419998,67.419998,286000,FOXF
298,2019-03-12,67.559998,67.875999,66.974998,67.360001,67.360001,159100,FOXF
299,2019-03-13,68.0,68.330002,67.120003,67.199997,67.199997,454300,FOXF
300,2019-03-14,67.239998,67.239998,66.260002,66.43,66.43,151500,FOXF
301,2019-03-15,66.5,66.889999,66.080002,66.68,66.68,306600,FOXF
302,2019-03-18,66.699997,69.139999,66.68,68.93,68.93,306800,FOXF
303,2019-03-19,69.459999,69.459999,68.675003,69.019997,69.019997,212100,FOXF
304,2019-03-20,69.290001,71.699997,68.360001,70.0,70.0,296000,FOXF
305,2019-03-21,69.550003,71.300003,69.290001,70.82,70.82,252800,FOXF
306,2019-03-22,70.519997,70.519997,68.610001,68.629997,68.629997,310900,FOXF
307,2019-03-25,68.629997,70.964996,68.254997,70.330002,70.330002,220100,FOXF
308,2019-03-26,70.919998,71.43,69.419998,69.589996,69.589996,325200,FOXF
309,2019-03-27,69.529999,69.599998,67.440002,68.68,68.68,146300,FOXF
310,2019-03-28,69.019997,70.267998,68.639999,69.669998,69.669998,169800,FOXF
311,2019-03-29,70.339996,70.370003,69.379997,69.889999,69.889999,195300,FOXF
312,2019-04-01,70.370003,73.400002,70.360001,73.309998,73.309998,274400,FOXF
313,2019-04-02,73.639999,74.239998,71.190002,72.220001,72.220001,197800,FOXF
314,2019-04-03,73.169998,73.989998,72.690002,73.620003,73.620003,126800,FOXF
315,2019-04-04,73.760002,75.150002,73.690002,74.949997,74.949997,137400,FOXF
316,2019-04-05,75.160004,75.513,74.07,74.879997,74.879997,169300,FOXF
317,2019-04-08,74.669998,75.089996,74.165001,74.989998,74.989998,160600,FOXF
318,2019-04-09,74.639999,75.019997,74.019997,74.25,74.25,188800,FOXF
319,2019-04-10,74.330002,76.370003,74.120003,75.989998,75.989998,171500,FOXF
320,2019-04-11,75.949997,76.139999,74.68,75.410004,75.410004,174700,FOXF
321,2019-04-12,76.269997,78.040001,75.870003,77.529999,77.529999,227100,FOXF
322,2019-04-15,77.550003,77.995003,76.410004,77.870003,77.870003,194300,FOXF
323,2019-04-16,78.360001,79.040001,77.809998,79.0,79.0,243200,FOXF
324,2019-04-17,79.459999,79.459999,78.010002,78.510002,78.510002,305500,FOXF
325,2019-04-18,78.199997,78.260002,77.120003,77.889999,77.889999,156700,FOXF
326,2019-04-22,77.690002,78.662003,76.919998,77.449997,77.449997,154800,FOXF
327,2019-04-23,77.650002,78.375,75.279999,77.440002,77.440002,230900,FOXF
328,2019-04-24,77.440002,78.800003,77.010002,77.760002,77.760002,121500,FOXF
329,2019-04-25,77.650002,77.650002,75.690002,77.290001,77.290001,119800,FOXF
330,2019-04-26,77.529999,79.07,77.375,78.239998,78.239998,119600,FOXF
331,2019-04-29,78.580002,78.580002,76.885002,77.370003,77.370003,122900,FOXF
332,2019-04-30,76.959999,77.870003,76.349998,77.599998,77.599998,232100,FOXF
333,2019-05-01,77.620003,77.620003,75.425003,75.739998,75.739998,351800,FOXF
334,2019-05-02,70.300003,76.75,70.0,75.32,75.32,242800,FOXF
335,2019-05-03,76.050003,77.739998,74.559998,77.519997,77.519997,188400,FOXF
336,2019-05-06,75.830002,76.889999,74.734001,76.830002,76.830002,185200,FOXF
337,2019-05-07,75.970001,76.300003,74.080002,74.940002,74.940002,172900,FOXF
338,2019-05-08,74.550003,75.739998,72.559998,74.279999,74.279999,398100,FOXF
339,2019-05-09,73.419998,74.790001,72.860001,74.589996,74.589996,257400,FOXF
340,2019-05-10,74.349998,76.160004,72.68,75.949997,75.949997,183800,FOXF
